VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,IS_BUGGY
1,src/java/jmx/org/apache/zookeeper/server/ObservableDataTree.java,115,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/ObservableNIOServerCnxn.java,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/ObservableZooKeeperServer.java,56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/ZooKeeperObserverNotifier.java,76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/quorum/ManagedQuorumPeer.java,225,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/quorum/ManagedQuorumPeerMain.java,137,6,6,1.0,1,0,6.0,5,5,2.5,0,1,0,1,False
1,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableFollower.java,78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableFollowerZooKeeperServer.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableLeader.java,82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableLeaderZooKeeperServer.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableQuorumPeer.java,115,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/util/ConnectionObserver.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/util/DataTreeObserver.java,53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/util/EventInfo.java,30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/util/ObservableComponent.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/util/ObserverManager.java,95,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/util/QuorumPeerObserver.java,69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/util/ServerObserver.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/jmx/org/apache/zookeeper/server/util/ZooKeeperObserverManager.java,61,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/BinaryInputArchive.java,132,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/BinaryOutputArchive.java,149,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/CsvInputArchive.java,210,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/CsvOutputArchive.java,151,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/Index.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/InputArchive.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/OutputArchive.java,48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/Record.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/RecordReader.java,98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/RecordWriter.java,117,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/Utils.java,278,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/jute/XmlInputArchive.java,251,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/XmlOutputArchive.java,252,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/CGenerator.java,88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/CppGenerator.java,83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JBoolean.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JBuffer.java,107,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JByte.java,35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JCompType.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JDouble.java,41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JField.java,99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JFile.java,75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JFloat.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JInt.java,35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JLong.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JMap.java,101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JRecord.java,508,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JString.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JType.java,142,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JVector.java,106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/JavaGenerator.java,62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/generated/ParseException.java,210,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/generated/Rcc.java,525,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/generated/RccConstants.java,88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/generated/RccTokenManager.java,833,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java,457,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/generated/Token.java,99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java,151,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/AsyncCallback.java,52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/ClientCnxn.java,1045,98,98,84.0,84,0,98.0,14,14,7.0,0,1,0,1,True
1,src/java/main/org/apache/zookeeper/ClientWatchManager.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/CreateMode.java,89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/Environment.java,100,100,100,0.0,0,0,100.0,100,100,50.0,0,1,0,1,False
1,src/java/main/org/apache/zookeeper/KeeperException.java,336,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/ServerAdminClient.java,312,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/Version.java,78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/WatchedEvent.java,81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/Watcher.java,107,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/ZooDefs.java,112,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/ZooKeeper.java,1040,13,8,1.5,2,0,6.5,10,7,2.5,0,2,0,2,True
1,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,232,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/ByteBufferInputStream.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/DataNode.java,125,1,1,1.0,1,0,1.0,0,0,0.0,1,1,1,1,False
1,src/java/main/org/apache/zookeeper/server/DataTree.java,798,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,265,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/LogFormatter.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,888,18,18,3.0,3,0,18.0,15,15,7.5,0,1,0,1,True
1,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,460,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,94,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/Request.java,197,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/RequestProcessor.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/ServerCnxn.java,80,2,2,0.0,0,0,2.0,2,2,1.0,0,1,0,1,True
1,src/java/main/org/apache/zookeeper/server/ServerConfig.java,67,3,3,5.0,5,0,3.0,2,2,1.0,0,1,0,1,False
1,src/java/main/org/apache/zookeeper/server/ServerStats.java,140,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/SessionTracker.java,58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,219,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,144,17,17,5.0,5,0,17.0,12,12,6.0,1,1,1,1,False
1,src/java/main/org/apache/zookeeper/server/TraceFormatter.java,119,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/WatchManager.java,113,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,616,8,8,2.0,2,0,8.0,6,6,3.0,0,1,0,1,True
1,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,86,8,8,2.0,2,0,8.0,6,6,3.0,0,1,0,1,True
1,src/java/main/org/apache/zookeeper/server/ZooTrace.java,92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,127,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/auth/HostAuthenticationProvider.java,67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java,115,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java,159,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,485,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,246,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,114,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/persistence/Util.java,305,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/quorum/AckRequestProcessor.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java,898,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,189,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/quorum/Election.java,26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,626,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/quorum/Follower.java,378,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java,395,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,107,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/quorum/FollowerSessionTracker.java,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/quorum/FollowerSyncRequest.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,177,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,633,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,194,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,564,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,590,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,222,129,129,137.0,137,0,129.0,8,8,4.0,0,1,0,1,True
1,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,115,6,6,1.0,1,0,6.0,5,5,2.5,0,1,0,1,False
1,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,54,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java,129,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/upgrade/DataTreeV1.java,582,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeMain.java,181,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShot.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java,323,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
1,src/java/main/org/apache/zookeeper/server/util/Profiler.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
1,src/java/main/org/apache/zookeeper/version/util/VerGen.java,120,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,True
2,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/MySqlClient.java,137,137,137,0.0,0,0,137.0,137,137,68.5,0,1,0,1,False
2,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/TestClient.java,269,269,269,0.0,0,0,269.0,269,269,134.5,0,1,0,1,True
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/Bookie.java,343,343,343,0.0,0,0,343.0,343,343,171.5,0,1,0,1,True
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,154,154,154,0.0,0,0,154.0,154,154,77.0,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/AddCallback.java,37,37,37,0.0,0,0,37.0,37,37,18.5,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKException.java,130,130,130,0.0,0,0,130.0,130,130,65.0,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookKeeper.java,701,701,701,0.0,0,0,701.0,701,701,350.5,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookieHandle.java,250,250,250,0.0,0,0,250.0,250,250,125.0,0,1,0,1,True
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ClientCBWorker.java,112,112,112,0.0,0,0,112.0,112,112,56.0,0,1,0,1,True
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ErrorCodes.java,29,29,29,0.0,0,0,29.0,29,29,14.5,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,63,63,63,0.0,0,0,63.0,63,63,31.5,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerHandle.java,349,349,349,0.0,0,0,349.0,349,349,174.5,0,1,0,1,True
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerRecoveryMonitor.java,213,213,213,0.0,0,0,213.0,213,213,106.5,0,1,0,1,True
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerSequence.java,65,65,65,0.0,0,0,65.0,65,65,32.5,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerStream.java,104,104,104,0.0,0,0,104.0,104,104,52.0,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumEngine.java,265,265,265,0.0,0,0,265.0,265,265,132.5,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumOpMonitor.java,496,496,496,0.0,0,0,496.0,496,496,248.0,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ReadCallback.java,38,38,38,0.0,0,0,38.0,38,38,19.0,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieClient.java,342,342,342,0.0,0,0,342.0,342,342,171.0,0,1,0,1,True
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieProtocol.java,70,70,70,0.0,0,0,70.0,70,70,35.0,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieServer.java,179,179,179,0.0,0,0,179.0,179,179,89.5,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/NIOServerFactory.java,532,532,532,0.0,0,0,532.0,532,532,266.0,0,1,0,1,True
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ReadEntryCallback.java,35,35,35,0.0,0,0,35.0,35,35,17.5,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ServerStats.java,133,133,133,0.0,0,0,133.0,133,133,66.5,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/WriteCallback.java,32,32,32,0.0,0,0,32.0,32,32,16.0,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/ClientBase.java,343,343,343,0.0,0,0,343.0,343,343,171.5,0,1,0,1,False
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java,164,164,164,0.0,0,0,164.0,164,164,82.0,0,1,0,1,True
2,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/Main.java,55,55,55,0.0,0,0,55.0,55,55,27.5,0,1,0,1,False
2,src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,126,126,126,0.0,0,0,126.0,126,126,63.0,0,1,0,1,False
2,src/java/main/org/apache/jute/BinaryInputArchive.java,132,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/BinaryOutputArchive.java,149,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/CsvInputArchive.java,210,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/CsvOutputArchive.java,151,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/Index.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/InputArchive.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/OutputArchive.java,48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/Record.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/RecordReader.java,98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/RecordWriter.java,117,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/Utils.java,283,16,16,11.0,11,0,16.0,5,5,2.5,1,1,1,1,False
2,src/java/main/org/apache/jute/XmlInputArchive.java,251,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/XmlOutputArchive.java,252,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/CGenerator.java,88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/CppGenerator.java,83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JBoolean.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JBuffer.java,107,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JByte.java,35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JCompType.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JDouble.java,41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JField.java,99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JFile.java,75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JFloat.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JInt.java,35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JLong.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JMap.java,101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JRecord.java,508,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JString.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JType.java,142,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JVector.java,106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/JavaGenerator.java,62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/generated/ParseException.java,210,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/generated/Rcc.java,525,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
2,src/java/main/org/apache/jute/compiler/generated/RccConstants.java,88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,False
